,dimensions,cpu,gpu,weight,ram,storage,display,camera,wifi,usb,blue,battery,url
537,73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/2f3848b7
538,73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/2f3848b7
539,73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/2f3848b7
540,73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/2f3848b7
541,73.6 x 167.3 x 7.3 mm,"1x 3.09 GHz Cortex-A77, 3x 2.42 GHz Cortex-A77, 4x 1.8 GHz Cortex-A55 (Kryo 585)","Qualcomm Adreno 650, 670 MHz",183 g,"8 GB, 2133 MHz",256 GB,"6.7 in, Dynamic AMOLED, 1080 x 2636 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 60 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.1,"3300 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/00bf53f0
542,73.6 x 167.3 x 7.2 mm,"1x 2.96 GHz Cortex-A77, 3x 2.42 GHz Cortex-A77, 4x 1.8 GHz Cortex-A55 (Kryo 485)","Qualcomm Adreno 640, 675 MHz",183 g,"8 GB, 2133 MHz",256 GB,"6.7 in, Dynamic AMOLED, 1080 x 2636 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 60 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3300 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/36b552e1
543,128.2 x 159.1 x 6.9 mm,"1x 3.09 GHz Cortex-A77, 3x 2.42 GHz Cortex-A77, 4x 1.8 GHz Cortex-A55 (Kryo 585)","Qualcomm Adreno 650, 670 MHz",282 g,"12 GB, 2750 MHz","256 GB, 512 GB","7.6 in, AMOLED, 2208 x 1768 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 60 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display, Wi-Fi 6 (ax)","3.1, USB Type-C",5.0,"4500 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/bbea5401
544,208.5 x 124 x 9.2 mm,"4x 1.3 GHz ARM Cortex-A53,","ARM Mali-T720 MP2, 450 MHz,",321 g,"1 GB, 800 MHz",16 GB,"8 in, IPS, 1280 x 800 pixels, 24 bit","1600 x 1200 pixels, 1280 x 720 pixels, 30 fps","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"3800 mAh, Li-Ion",https://www.devicespecifications.com/en/model/d27d5028
545,72.6 x 147 x 7.9 mm,"2x 1.8 GHz ARM Cortex-A57, 4x 1.44 GHz ARM Cortex-A53,","Qualcomm Adreno 418, 600 MHz",136 g,"2 GB, 933 MHz","16 GB, 32 GB","5.2 in, IPS, 1080 x 1920 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"2700 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/d23f3709
546,72.6 x 147 x 7.9 mm,"2x 1.8 GHz ARM Cortex-A57, 4x 1.44 GHz ARM Cortex-A53,","Qualcomm Adreno 418, 600 MHz",136 g,"2 GB, 933 MHz","16 GB, 32 GB","5.2 in, IPS, 1080 x 1920 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"2700 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/d23f3709
547,78.1 x 159.7 x 7.6 mm,"2x 2.15 GHz Kryo, 2x 1.6 GHz Kryo,","Qualcomm Adreno 530, 624 MHz",173 g,"4 GB, 1866 MHz",64 GB,"5.7 in, IPS, 1440 x 2560 pixels, 24 bit","4608 x 3456 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"3200 mAh, Li-Ion",https://www.devicespecifications.com/en/model/36143e4e
548,78.1 x 159.7 x 7.6 mm,"2x 2.15 GHz Kryo, 2x 1.6 GHz Kryo,","Qualcomm Adreno 530, 624 MHz",173 g,"4 GB, 1866 MHz",64 GB,"5.7 in, IPS, 1440 x 2560 pixels, 24 bit","4608 x 3456 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"3200 mAh, Li-Ion",https://www.devicespecifications.com/en/model/36143e4e
549,77.2 x 158.7 x 14.8 mm,"4x 1.5 GHz ARM Cortex-A53,","IMG PowerVR GE8100, 570 MHz",254 g,"3 GB, 667 MHz",32 GB,"5.7 in, IPS, 720 x 1440 pixels, 24 bit","4160 x 3120 pixels, 1920 x 1080 pixels, 20 fps","a, b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"5000 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/355d4b6a
550,74.3 x 156.6 x 7.99 mm,"2x 2.2 GHz Cortex-A75, 6x 1.7 GHz Cortex-A55 (Kryo 360),","Qualcomm Adreno 616, 504 MHz",164 g,"4 GB, 6 GB, 1866 MHz","64 GB, 128 GB","6.3 in, IPS, 1080 x 2340 pixels, 24 bit","4608 x 3456 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",5.0,"4050 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/2dc351f6
551,74.3 x 156.6 x 7.99 mm,"2x 2.2 GHz Cortex-A75, 6x 1.7 GHz Cortex-A55 (Kryo 360),","Qualcomm Adreno 616, 504 MHz",164 g,"4 GB, 6 GB, 1866 MHz","64 GB, 128 GB","6.3 in, IPS, 1080 x 2340 pixels, 24 bit","4608 x 3456 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",5.0,"4050 mAh, Li-Polymer",https://www.devicespecifications.com/en/model/2dc351f6
